BÁO CÁO HIERARCHY MESH RENDERERS - CAMPUS DUT
Ngày xuất: 2026-05-13 06:07:45
--------------------------------------------------------------------------------
Object Name | Parent Name | Depth | Bounds Size (WxHxD)
SketchUp.396 | DUT_MODELS | 2 | 99.24x0.00x105.99
SketchUp.397 | DUT_MODELS | 2 | 0.06x0.00x0.03
SketchUp.398 | DUT_MODELS | 2 | 4.20x0.00x5.44
SketchUp.399 | DUT_MODELS | 2 | 0.29x0.00x0.42
SketchUp.400 | DUT_MODELS | 2 | 17.94x4.01x18.52
SketchUp.401 | DUT_MODELS | 2 | 17.94x0.00x18.52
SketchUp.402 | DUT_MODELS | 2 | 34.34x8.00x26.80
SketchUp.403 | DUT_MODELS | 2 | 34.34x0.00x26.80
SketchUp.404 | DUT_MODELS | 2 | 20.26x0.00x14.22
SketchUp.405 | DUT_MODELS | 2 | 157.90x0.00x244.82
SketchUp.406 | DUT_MODELS | 2 | 1.60x0.00x0.87
SketchUp.407 | DUT_MODELS | 2 | 19.27x0.00x32.84
SketchUp.408 | DUT_MODELS | 2 | 35.81x0.00x35.36
SketchUp.409 | DUT_MODELS | 2 | 16.25x0.00x22.96
SketchUp.410 | DUT_MODELS | 2 | 16.25x3.60x22.96
SketchUp.411 | DUT_MODELS | 2 | 7.24x0.00x6.00
SketchUp.412 | DUT_MODELS | 2 | 7.24x3.60x6.00
SketchUp.413 | DUT_MODELS | 2 | 10.12x0.00x9.29
SketchUp.414 | DUT_MODELS | 2 | 10.12x3.60x9.29
SketchUp.415 | DUT_MODELS | 2 | 3.53x0.00x9.21
SketchUp.416 | DUT_MODELS | 2 | 5.77x0.00x4.68
SketchUp.417 | DUT_MODELS | 2 | 16.44x0.00x29.56
SketchUp.418 | DUT_MODELS | 2 | 12.16x0.00x14.62
SketchUp.419 | DUT_MODELS | 2 | 8.00x0.00x9.35
SketchUp.420 | DUT_MODELS | 2 | 1.00x0.00x2.48
SketchUp.421 | DUT_MODELS | 2 | 30.44x0.23x30.10
SketchUp.422 | DUT_MODELS | 2 | 3.04x0.00x2.15
SketchUp.423 | DUT_MODELS | 2 | 8.79x0.00x21.23
SketchUp.424 | DUT_MODELS | 2 | 102.62x0.00x142.87
SketchUp.425 | DUT_MODELS | 2 | 2.94x0.00x2.88
SketchUp.426 | DUT_MODELS | 2 | 34.29x0.00x54.56
SketchUp.427 | DUT_MODELS | 2 | 2.38x0.00x2.77
SketchUp.428 | DUT_MODELS | 2 | 154.12x0.50x170.84
SketchUp.429 | DUT_MODELS | 2 | 10.26x0.00x24.53
SketchUp.430 | DUT_MODELS | 2 | 2.19x0.00x2.46
SketchUp.431 | DUT_MODELS | 2 | 1.47x0.00x1.51
SketchUp.432 | DUT_MODELS | 2 | 1.47x0.00x1.51
SketchUp.433 | DUT_MODELS | 2 | 1.47x0.00x1.51
SketchUp.434 | DUT_MODELS | 2 | 7.19x0.00x16.62
SketchUp.435 | DUT_MODELS | 2 | 14.08x0.00x35.04
SketchUp.436 | DUT_MODELS | 2 | 8.24x0.00x17.05
SketchUp.437 | DUT_MODELS | 2 | 41.25x0.00x68.59
SketchUp.438 | DUT_MODELS | 2 | 7.88x0.00x4.58
SketchUp.439 | DUT_MODELS | 2 | 14.47x0.50x33.84
SketchUp.440 | DUT_MODELS | 2 | 10.53x0.50x23.27
SketchUp.441 | DUT_MODELS | 2 | 10.31x0.50x22.82
SketchUp.442 | DUT_MODELS | 2 | 1.47x0.00x1.51
SketchUp.443 | DUT_MODELS | 2 | 3.15x0.00x3.38
SketchUp.444 | DUT_MODELS | 2 | 169.62x0.00x232.35
SketchUp.445 | DUT_MODELS | 2 | 32.55x0.00x73.71
SketchUp.446 | DUT_MODELS | 2 | 172.64x0.00x120.92
SketchUp.447 | DUT_MODELS | 2 | 21.16x0.00x37.07
SketchUp.448 | DUT_MODELS | 2 | 24.35x0.00x29.79
SketchUp.449 | DUT_MODELS | 2 | 7.88x0.00x13.65
SketchUp.450 | DUT_MODELS | 2 | 10.02x0.00x10.02
SketchUp.451 | DUT_MODELS | 2 | 31.14x0.00x29.83
SketchUp.452 | DUT_MODELS | 2 | 75.74x0.00x90.18
SketchUp.453 | DUT_MODELS | 2 | 2.39x0.00x0.14
SketchUp.454 | DUT_MODELS | 2 | 13.08x0.00x14.25
SketchUp.455 | DUT_MODELS | 2 | 1.78x0.00x1.68
SketchUp.456 | DUT_MODELS | 2 | 0.58x0.00x0.03
SketchUp.457 | DUT_MODELS | 2 | 6.00x0.00x6.99
SketchUp.458 | DUT_MODELS | 2 | 0.01x0.00x0.02
SketchUp.459 | DUT_MODELS | 2 | 0.01x0.00x0.00
SketchUp.460 | DUT_MODELS | 2 | 1.02x0.00x0.17
SketchUp.461 | DUT_MODELS | 2 | 1.02x0.00x0.11
SketchUp.462 | DUT_MODELS | 2 | 0.03x0.00x0.01
SketchUp.463 | DUT_MODELS | 2 | 0.02x0.00x0.00
SketchUp.464 | DUT_MODELS | 2 | 0.01x0.00x0.00
SketchUp.465 | DUT_MODELS | 2 | 0.02x0.00x0.01
SketchUp.466 | DUT_MODELS | 2 | 0.11x0.00x0.04
SketchUp.467 | DUT_MODELS | 2 | 0.02x0.00x0.00
SketchUp.468 | DUT_MODELS | 2 | 0.02x0.00x0.01
SketchUp.469 | DUT_MODELS | 2 | 0.69x0.00x0.32
SketchUp.470 | DUT_MODELS | 2 | 0.02x0.00x0.01
SketchUp.471 | DUT_MODELS | 2 | 0.02x0.00x0.00
SketchUp.472 | DUT_MODELS | 2 | 0.01x0.00x0.01
SketchUp.473 | DUT_MODELS | 2 | 0.03x0.00x0.02
SketchUp.474 | DUT_MODELS | 2 | 0.01x0.00x0.00
SketchUp.475 | DUT_MODELS | 2 | 0.21x0.00x0.00
SketchUp.476 | DUT_MODELS | 2 | 0.07x0.00x0.00
SketchUp.477 | DUT_MODELS | 2 | 0.05x0.00x0.03
SketchUp.478 | DUT_MODELS | 2 | 0.80x0.00x0.17
SketchUp.479 | DUT_MODELS | 2 | 0.34x0.00x0.16
SketchUp.480 | DUT_MODELS | 2 | 0.32x0.00x0.21
SketchUp.481 | DUT_MODELS | 2 | 0.07x0.00x0.04
SketchUp.482 | DUT_MODELS | 2 | 0.01x0.00x0.01
SketchUp.483 | DUT_MODELS | 2 | 0.05x0.00x0.02
SketchUp.484 | DUT_MODELS | 2 | 0.60x0.00x0.01
SketchUp.485 | DUT_MODELS | 2 | 0.07x0.00x0.39
SketchUp.486 | DUT_MODELS | 2 | 0.20x0.00x0.31
SketchUp.487 | DUT_MODELS | 2 | 0.25x0.00x0.33
SketchUp.488 | DUT_MODELS | 2 | 0.57x0.00x0.55
SketchUp.489 | DUT_MODELS | 2 | 0.30x0.00x1.15
SketchUp.490 | DUT_MODELS | 2 | 0.12x0.00x0.23
SketchUp.491 | DUT_MODELS | 2 | 0.01x0.00x0.33
SketchUp.492 | DUT_MODELS | 2 | 0.41x0.00x0.41
SketchUp.493 | DUT_MODELS | 2 | 0.01x0.00x0.01
SketchUp.494 | DUT_MODELS | 2 | 0.63x0.00x0.53
SketchUp.495 | DUT_MODELS | 2 | 0.01x0.00x0.01
SketchUp.496 | DUT_MODELS | 2 | 0.01x0.00x0.01
SketchUp.497 | DUT_MODELS | 2 | 0.00x0.00x0.03
SketchUp.498 | DUT_MODELS | 2 | 0.00x0.00x0.01
SketchUp.499 | DUT_MODELS | 2 | 0.72x0.00x0.83
SketchUp.500 | DUT_MODELS | 2 | 0.69x0.00x0.70
SketchUp.501 | DUT_MODELS | 2 | 0.23x0.00x0.29
SketchUp.502 | DUT_MODELS | 2 | 0.67x0.00x0.84
SketchUp.503 | DUT_MODELS | 2 | 0.00x0.00x0.00
SketchUp.504 | DUT_MODELS | 2 | 0.06x0.00x0.12
SketchUp.505 | DUT_MODELS | 2 | 0.10x0.00x0.31
SketchUp.506 | DUT_MODELS | 2 | 0.02x0.00x0.26
SketchUp.507 | DUT_MODELS | 2 | 0.22x0.00x0.40
SketchUp.508 | DUT_MODELS | 2 | 0.01x0.00x0.04
SketchUp.509 | DUT_MODELS | 2 | 0.00x0.00x0.09
SketchUp.510 | DUT_MODELS | 2 | 0.01x0.00x0.02
SketchUp.511 | DUT_MODELS | 2 | 0.01x0.00x0.04
SketchUp.512 | DUT_MODELS | 2 | 0.33x0.00x0.26
SketchUp.513 | DUT_MODELS | 2 | 0.06x0.00x0.10
SketchUp.514 | DUT_MODELS | 2 | 0.01x0.00x0.09
SketchUp.515 | DUT_MODELS | 2 | 0.20x0.00x0.08
SketchUp.516 | DUT_MODELS | 2 | 15.56x0.00x20.81
SketchUp.517 | DUT_MODELS | 2 | 0.28x0.00x0.24
SketchUp.518 | DUT_MODELS | 2 | 0.75x0.00x0.64
SketchUp.519 | DUT_MODELS | 2 | 0.60x0.00x0.05
SketchUp.520 | DUT_MODELS | 2 | 0.34x0.00x0.06
SketchUp.521 | DUT_MODELS | 2 | 0.33x0.00x0.08
SketchUp.522 | DUT_MODELS | 2 | 0.32x0.00x0.10
SketchUp.523 | DUT_MODELS | 2 | 0.52x0.00x0.21
SketchUp.524 | DUT_MODELS | 2 | 0.70x0.00x0.32
SketchUp.525 | DUT_MODELS | 2 | 0.43x0.00x0.20
SketchUp.526 | DUT_MODELS | 2 | 0.05x0.00x0.08
SketchUp.527 | DUT_MODELS | 2 | 0.48x0.00x0.16
SketchUp.528 | DUT_MODELS | 2 | 0.01x0.00x0.09
SketchUp.529 | DUT_MODELS | 2 | 0.10x0.00x0.02
SketchUp.530 | DUT_MODELS | 2 | 0.03x0.00x0.01
SketchUp.531 | DUT_MODELS | 2 | 0.50x0.00x0.21
SketchUp.532 | DUT_MODELS | 2 | 0.06x0.00x0.13
SketchUp.533 | DUT_MODELS | 2 | 0.03x0.00x0.04
SketchUp.534 | DUT_MODELS | 2 | 0.56x0.00x0.02
SketchUp.535 | DUT_MODELS | 2 | 0.37x0.00x0.42
SketchUp.536 | DUT_MODELS | 2 | 0.08x0.00x0.04
SketchUp.537 | DUT_MODELS | 2 | 0.04x0.00x0.02
SketchUp.538 | DUT_MODELS | 2 | 0.03x0.00x0.01
SketchUp.539 | DUT_MODELS | 2 | 0.05x0.00x0.04
SketchUp.540 | DUT_MODELS | 2 | 0.18x0.00x0.12
SketchUp.541 | DUT_MODELS | 2 | 0.04x0.00x0.02
SketchUp.542 | DUT_MODELS | 2 | 0.38x0.00x0.37
SketchUp.543 | DUT_MODELS | 2 | 0.04x0.00x0.02
SketchUp.544 | DUT_MODELS | 2 | 0.07x0.00x0.12
SketchUp.545 | DUT_MODELS | 2 | 0.02x0.00x0.02
SketchUp.546 | DUT_MODELS | 2 | 0.21x0.00x0.05
SketchUp.547 | DUT_MODELS | 2 | 0.22x0.00x0.03
SketchUp.548 | DUT_MODELS | 2 | 0.23x0.00x0.28
SketchUp.549 | DUT_MODELS | 2 | 0.17x0.00x0.14
SketchUp.550 | DUT_MODELS | 2 | 0.13x0.00x0.13
SketchUp.551 | DUT_MODELS | 2 | 1.17x0.00x1.23
SketchUp.552 | DUT_MODELS | 2 | 0.67x0.00x0.78
SketchUp.553 | DUT_MODELS | 2 | 0.57x0.00x0.76
SketchUp.554 | DUT_MODELS | 2 | 0.59x0.00x0.91
SketchUp.555 | DUT_MODELS | 2 | 0.55x0.00x0.97
SketchUp.556 | DUT_MODELS | 2 | 1.32x0.00x3.31
SketchUp.557 | DUT_MODELS | 2 | 0.27x0.00x1.08
SketchUp.558 | DUT_MODELS | 2 | 0.44x0.00x2.24
SketchUp.559 | DUT_MODELS | 2 | 0.01x0.00x0.01
SketchUp.560 | DUT_MODELS | 2 | 1.16x0.00x0.46
SketchUp.561 | DUT_MODELS | 2 | 0.04x0.00x0.01
SketchUp.562 | DUT_MODELS | 2 | 0.72x0.00x0.24
SketchUp.563 | DUT_MODELS | 2 | 0.43x0.00x0.12
SketchUp.564 | DUT_MODELS | 2 | 0.65x0.00x0.13
SketchUp.565 | DUT_MODELS | 2 | 0.06x0.00x0.00
SketchUp.566 | DUT_MODELS | 2 | 0.18x0.00x0.01
SketchUp.567 | DUT_MODELS | 2 | 0.04x0.00x0.00
SketchUp.568 | DUT_MODELS | 2 | 0.11x0.00x0.03
SketchUp.569 | DUT_MODELS | 2 | 0.19x0.00x0.10
SketchUp.570 | DUT_MODELS | 2 | 0.15x0.00x0.09
SketchUp.571 | DUT_MODELS | 2 | 1.06x0.00x0.91
SketchUp.572 | DUT_MODELS | 2 | 1.34x0.00x1.38
SketchUp.573 | DUT_MODELS | 2 | 1.27x0.00x1.42
SketchUp.574 | DUT_MODELS | 2 | 0.82x0.00x1.06
SketchUp.575 | DUT_MODELS | 2 | 0.44x0.00x0.68
SketchUp.576 | DUT_MODELS | 2 | 0.38x0.00x0.71
SketchUp.577 | DUT_MODELS | 2 | 0.01x0.00x0.03
SketchUp.578 | DUT_MODELS | 2 | 0.01x0.00x0.02
SketchUp.579 | DUT_MODELS | 2 | 0.03x0.00x0.11
SketchUp.580 | DUT_MODELS | 2 | 0.03x0.00x0.13
SketchUp.581 | DUT_MODELS | 2 | 0.19x0.00x0.46
SketchUp.582 | DUT_MODELS | 2 | 0.01x0.00x0.09
SketchUp.583 | DUT_MODELS | 2 | 0.07x0.00x0.45
SketchUp.584 | DUT_MODELS | 2 | 0.11x0.00x0.47
SketchUp.585 | DUT_MODELS | 2 | 0.12x0.00x0.38
SketchUp.586 | DUT_MODELS | 2 | 0.12x0.00x0.32
SketchUp.587 | DUT_MODELS | 2 | 0.05x0.00x0.13
SketchUp.588 | DUT_MODELS | 2 | 0.08x0.00x0.27
SketchUp.589 | DUT_MODELS | 2 | 0.11x0.00x0.56
SketchUp.590 | DUT_MODELS | 2 | 0.06x0.00x0.52
SketchUp.591 | DUT_MODELS | 2 | 0.00x0.00x0.05
SketchUp.592 | DUT_MODELS | 2 | 0.00x0.00x0.01
SketchUp.593 | DUT_MODELS | 2 | 0.01x0.00x0.07
SketchUp.594 | DUT_MODELS | 2 | 0.03x0.00x0.11
SketchUp.595 | DUT_MODELS | 2 | 0.01x0.00x0.02
SketchUp.596 | DUT_MODELS | 2 | 0.19x0.00x0.40
SketchUp.597 | DUT_MODELS | 2 | 0.26x0.00x0.45
SketchUp.598 | DUT_MODELS | 2 | 0.79x0.00x1.11
SketchUp.599 | DUT_MODELS | 2 | 1.57x0.00x1.79
SketchUp.600 | DUT_MODELS | 2 | 0.54x0.00x0.55
SketchUp.601 | DUT_MODELS | 2 | 1.05x0.00x0.91
SketchUp.602 | DUT_MODELS | 2 | 0.04x0.00x0.03
SketchUp.603 | DUT_MODELS | 2 | 0.16x0.00x0.08
SketchUp.604 | DUT_MODELS | 2 | 0.03x0.00x0.01
SketchUp.605 | DUT_MODELS | 2 | 0.94x0.00x0.36
SketchUp.606 | DUT_MODELS | 2 | 0.03x0.00x0.00
SketchUp.607 | DUT_MODELS | 2 | 0.01x0.00x0.00
SketchUp.608 | DUT_MODELS | 2 | 0.13x0.00x0.01
SketchUp.609 | DUT_MODELS | 2 | 0.65x0.00x0.17
SketchUp.610 | DUT_MODELS | 2 | 0.56x0.00x0.18
SketchUp.611 | DUT_MODELS | 2 | 0.19x0.00x0.07
SketchUp.612 | DUT_MODELS | 2 | 5.64x0.00x1.07
SketchUp.613 | DUT_MODELS | 2 | 0.09x0.00x0.07
SketchUp.614 | DUT_MODELS | 2 | 0.10x0.00x0.09
SketchUp.615 | DUT_MODELS | 2 | 0.10x0.00x0.11
SketchUp.616 | DUT_MODELS | 2 | 0.15x0.00x0.21
SketchUp.617 | DUT_MODELS | 2 | 0.13x0.00x0.12
SketchUp.618 | DUT_MODELS | 2 | 0.06x0.00x0.41
SketchUp.619 | DUT_MODELS | 2 | 0.09x0.00x0.10
SketchUp.620 | DUT_MODELS | 2 | 0.19x0.00x0.24
SketchUp.621 | DUT_MODELS | 2 | 0.01x0.00x0.10
SketchUp.622 | DUT_MODELS | 2 | 0.16x0.00x0.12
SketchUp.623 | DUT_MODELS | 2 | 0.13x0.00x0.13
SketchUp.624 | DUT_MODELS | 2 | 0.05x0.00x0.07
SketchUp.625 | DUT_MODELS | 2 | 0.91x0.00x2.10
SketchUp.626 | DUT_MODELS | 2 | 0.37x0.00x0.60
SketchUp.627 | DUT_MODELS | 2 | 0.22x0.00x0.28
SketchUp.628 | DUT_MODELS | 2 | 0.03x0.00x0.37
SketchUp.629 | DUT_MODELS | 2 | 0.68x0.00x3.21
SketchUp.630 | DUT_MODELS | 2 | 0.15x0.00x0.20
SketchUp.631 | DUT_MODELS | 2 | 0.02x0.00x0.01
SketchUp.632 | DUT_MODELS | 2 | 0.35x0.00x0.13
SketchUp.633 | DUT_MODELS | 2 | 0.01x0.00x0.01
SketchUp.634 | DUT_MODELS | 2 | 0.09x0.00x0.41
SketchUp.635 | DUT_MODELS | 2 | 0.15x0.00x0.29
SketchUp.636 | DUT_MODELS | 2 | 0.07x0.00x0.10
SketchUp.637 | DUT_MODELS | 2 | 0.93x0.00x0.85
SketchUp.638 | DUT_MODELS | 2 | 0.92x0.00x0.56
SketchUp.639 | DUT_MODELS | 2 | 0.21x0.00x0.22
SketchUp.640 | DUT_MODELS | 2 | 0.01x0.00x0.08
SketchUp.641 | DUT_MODELS | 2 | 0.24x0.00x0.37
SketchUp.642 | DUT_MODELS | 2 | 0.33x0.00x0.44
SketchUp.643 | DUT_MODELS | 2 | 0.16x0.00x0.22
SketchUp.644 | DUT_MODELS | 2 | 0.37x0.00x0.86
SketchUp.645 | DUT_MODELS | 2 | 0.06x0.00x0.12
SketchUp.646 | DUT_MODELS | 2 | 0.02x0.00x0.10
SketchUp.647 | DUT_MODELS | 2 | 0.00x0.00x0.03
SketchUp.648 | DUT_MODELS | 2 | 0.17x0.00x0.20
SketchUp.649 | DUT_MODELS | 2 | 0.11x0.00x0.34
SketchUp.650 | DUT_MODELS | 2 | 0.08x0.00x0.34
SketchUp.651 | DUT_MODELS | 2 | 0.01x0.00x0.01
SketchUp.652 | DUT_MODELS | 2 | 0.01x0.00x0.05
SketchUp.653 | DUT_MODELS | 2 | 0.01x0.00x0.00
SketchUp.654 | DUT_MODELS | 2 | 0.01x0.00x0.07
SketchUp.655 | DUT_MODELS | 2 | 0.01x0.00x0.01
SketchUp.656 | DUT_MODELS | 2 | 0.08x0.00x0.02
SketchUp.657 | DUT_MODELS | 2 | 0.51x0.00x0.09
SketchUp.658 | DUT_MODELS | 2 | 0.46x0.00x0.04
SketchUp.659 | DUT_MODELS | 2 | 0.54x0.00x0.02
SketchUp.660 | DUT_MODELS | 2 | 0.51x0.00x0.09
SketchUp.661 | DUT_MODELS | 2 | 0.39x0.00x0.23
SketchUp.662 | DUT_MODELS | 2 | 0.44x0.00x0.31
SketchUp.663 | DUT_MODELS | 2 | 0.12x0.00x0.11
SketchUp.664 | DUT_MODELS | 2 | 0.08x0.00x0.08
SketchUp.665 | DUT_MODELS | 2 | 0.06x0.00x0.07
SketchUp.666 | DUT_MODELS | 2 | 0.06x0.00x0.10
SketchUp.667 | DUT_MODELS | 2 | 0.08x0.00x0.17
SketchUp.668 | DUT_MODELS | 2 | 0.16x0.00x0.39
SketchUp.669 | DUT_MODELS | 2 | 0.14x0.00x0.50
SketchUp.670 | DUT_MODELS | 2 | 0.08x0.00x0.44
SketchUp.671 | DUT_MODELS | 2 | 0.04x0.00x0.55
SketchUp.672 | DUT_MODELS | 2 | 0.12x0.00x0.30
SketchUp.673 | DUT_MODELS | 2 | 0.14x0.00x0.43
SketchUp.674 | DUT_MODELS | 2 | 0.01x0.00x0.55
SketchUp.675 | DUT_MODELS | 2 | 0.07x0.00x0.28
SketchUp.676 | DUT_MODELS | 2 | 0.02x0.00x0.16
SketchUp.677 | DUT_MODELS | 2 | 0.00x0.00x0.03
SketchUp.678 | DUT_MODELS | 2 | 0.18x0.00x0.06
SketchUp.679 | DUT_MODELS | 2 | 0.24x0.00x0.06
SketchUp.680 | DUT_MODELS | 2 | 0.56x0.00x0.07
SketchUp.681 | DUT_MODELS | 2 | 0.46x0.00x0.02
SketchUp.682 | DUT_MODELS | 2 | 0.46x0.00x0.03
SketchUp.683 | DUT_MODELS | 2 | 0.50x0.00x0.09
SketchUp.684 | DUT_MODELS | 2 | 0.49x0.00x0.16
SketchUp.685 | DUT_MODELS | 2 | 0.43x0.00x0.19
SketchUp.686 | DUT_MODELS | 2 | 0.29x0.00x0.17
SketchUp.687 | DUT_MODELS | 2 | 0.43x0.00x0.30
SketchUp.688 | DUT_MODELS | 2 | 0.07x0.00x0.07
SketchUp.689 | DUT_MODELS | 2 | 0.03x0.00x0.04
SketchUp.690 | DUT_MODELS | 2 | 0.08x0.00x0.10
SketchUp.691 | DUT_MODELS | 2 | 0.05x0.00x0.07
SketchUp.692 | DUT_MODELS | 2 | 0.09x0.00x0.16
SketchUp.693 | DUT_MODELS | 2 | 0.02x0.00x0.04
SketchUp.694 | DUT_MODELS | 2 | 0.21x0.00x0.51
SketchUp.695 | DUT_MODELS | 2 | 0.15x0.00x0.48
SketchUp.696 | DUT_MODELS | 2 | 0.09x0.00x0.42
SketchUp.697 | DUT_MODELS | 2 | 0.03x0.00x0.26
SketchUp.698 | DUT_MODELS | 2 | 0.03x0.00x0.15
SketchUp.699 | DUT_MODELS | 2 | 0.06x0.00x0.21
SketchUp.700 | DUT_MODELS | 2 | 0.09x0.00x0.27
SketchUp.701 | DUT_MODELS | 2 | 0.01x0.00x0.00
SketchUp.702 | DUT_MODELS | 2 | 0.01x0.00x0.05
SketchUp.703 | DUT_MODELS | 2 | 0.00x0.00x0.14
SketchUp.704 | DUT_MODELS | 2 | 0.03x0.00x0.03
SketchUp.705 | DUT_MODELS | 2 | 0.04x0.00x0.03
SketchUp.706 | DUT_MODELS | 2 | 0.33x0.00x0.26
SketchUp.707 | DUT_MODELS | 2 | 34.69x2.56x34.54
SketchUp.708 | DUT_MODELS | 2 | 46.82x1.00x44.12
SketchUp.709 | DUT_MODELS | 2 | 0.12x1.00x0.03
SketchUp.710 | DUT_MODELS | 2 | 0.12x1.00x0.03
SketchUp.711 | DUT_MODELS | 2 | 0.24x1.00x0.06
SketchUp.712 | DUT_MODELS | 2 | 0.12x1.00x0.03
SketchUp.713 | DUT_MODELS | 2 | 0.12x1.00x0.03
SketchUp.714 | DUT_MODELS | 2 | 0.12x1.00x0.03
SketchUp.715 | DUT_MODELS | 2 | 0.24x1.00x0.06
SketchUp.716 | DUT_MODELS | 2 | 0.17x1.00x0.02
SketchUp.717 | DUT_MODELS | 2 | 0.17x1.00x0.02
SketchUp.718 | DUT_MODELS | 2 | 0.17x1.00x0.02
SketchUp.719 | DUT_MODELS | 2 | 0.17x1.00x0.02
SketchUp.720 | DUT_MODELS | 2 | 0.17x1.00x0.02
SketchUp.721 | DUT_MODELS | 2 | 0.34x1.00x0.05
SketchUp.722 | DUT_MODELS | 2 | 0.17x1.00x0.03
SketchUp.723 | DUT_MODELS | 2 | 0.17x1.00x0.03
SketchUp.724 | DUT_MODELS | 2 | 0.17x1.00x0.04
SketchUp.725 | DUT_MODELS | 2 | 0.17x1.00x0.05
SketchUp.726 | DUT_MODELS | 2 | 0.17x1.00x0.05
SketchUp.727 | DUT_MODELS | 2 | 0.16x1.00x0.06
SketchUp.728 | DUT_MODELS | 2 | 0.32x1.00x0.13
SketchUp.729 | DUT_MODELS | 2 | 0.16x1.00x0.07
SketchUp.730 | DUT_MODELS | 2 | 0.46x1.00x0.25
SketchUp.731 | DUT_MODELS | 2 | 0.15x1.00x0.09
SketchUp.732 | DUT_MODELS | 2 | 0.15x1.00x0.09
SketchUp.733 | DUT_MODELS | 2 | 0.56x1.00x0.42
SketchUp.734 | DUT_MODELS | 2 | 0.40x1.00x0.34
SketchUp.735 | DUT_MODELS | 2 | 0.13x1.00x0.12
SketchUp.736 | DUT_MODELS | 2 | 0.12x1.00x0.13
SketchUp.737 | DUT_MODELS | 2 | 0.11x1.00x0.13
SketchUp.738 | DUT_MODELS | 2 | 0.11x1.00x0.13
SketchUp.739 | DUT_MODELS | 2 | 0.20x1.00x0.29
SketchUp.740 | DUT_MODELS | 2 | 0.18x1.00x0.29
SketchUp.741 | DUT_MODELS | 2 | 26.50x1.00x16.25
SketchUp.742 | DUT_MODELS | 2 | 18.14x1.00x18.14
SketchUp.743 | DUT_MODELS | 2 | 2.29x0.00x2.50
SketchUp.744 | DUT_MODELS | 2 | 9.00x0.00x12.21
SketchUp.745 | DUT_MODELS | 2 | 12.41x0.00x5.39
SketchUp.746 | DUT_MODELS | 2 | 0.00x0.00x0.00
SketchUp.747 | DUT_MODELS | 2 | 9.95x1.00x19.23
SketchUp.748 | DUT_MODELS | 2 | 8.64x1.00x19.23
SketchUp.749 | DUT_MODELS | 2 | 19.01x1.00x9.89
SketchUp.750 | DUT_MODELS | 2 | 19.01x1.00x8.59
SketchUp.751 | DUT_MODELS | 2 | 10.38x0.00x15.06
SketchUp.752 | DUT_MODELS | 2 | 10.38x5.17x15.06
SketchUp.753 | DUT_MODELS | 2 | 11.96x0.00x16.76
SketchUp.754 | DUT_MODELS | 2 | 11.96x3.30x16.76
SketchUp.755 | DUT_MODELS | 2 | 13.63x0.00x18.76
SketchUp.756 | DUT_MODELS | 2 | 13.63x3.30x18.76
SketchUp.757 | DUT_MODELS | 2 | 27.75x0.00x25.23
SketchUp.758 | DUT_MODELS | 2 | 23.91x0.00x37.18
SketchUp.759 | DUT_MODELS | 2 | 23.91x3.30x37.18
SketchUp.760 | DUT_MODELS | 2 | 12.01x0.00x14.14
SketchUp.761 | DUT_MODELS | 2 | 12.01x3.30x14.14
SketchUp.762 | DUT_MODELS | 2 | 14.50x0.00x18.32
SketchUp.763 | DUT_MODELS | 2 | 14.50x3.30x18.32
SketchUp.764 | DUT_MODELS | 2 | 29.89x0.00x32.32
SketchUp.765 | DUT_MODELS | 2 | 5.95x0.00x6.61
SketchUp.766 | DUT_MODELS | 2 | 52.31x0.00x71.32
SketchUp.767 | DUT_MODELS | 2 | 13.81x0.00x16.77
SketchUp.768 | DUT_MODELS | 2 | 15.36x0.00x12.98
SketchUp.769 | DUT_MODELS | 2 | 13.80x0.00x16.76
SketchUp.770 | DUT_MODELS | 2 | 20.53x0.00x16.73
SketchUp.771 | DUT_MODELS | 2 | 66.97x0.00x108.67
SketchUp.772 | DUT_MODELS | 2 | 18.11x3.30x13.67
SketchUp.773 | DUT_MODELS | 2 | 12.58x0.00x8.86
SketchUp.774 | DUT_MODELS | 2 | 17.07x0.00x39.17
SketchUp.775 | DUT_MODELS | 2 | 9.40x0.00x20.44
SketchUp.776 | DUT_MODELS | 2 | 7.91x0.00x16.69
SketchUp.777 | DUT_MODELS | 2 | 26.76x2.38x25.98
SketchUp.778 | DUT_MODELS | 2 | 25.63x1.96x29.97
SketchUp.779 | DUT_MODELS | 2 | 18.12x2.49x22.99
SketchUp.780 | DUT_MODELS | 2 | 18.42x1.10x15.90
SketchUp.781 | DUT_MODELS | 2 | 18.14x0.00x18.14
SketchUp.782 | DUT_MODELS | 2 | 12.92x0.50x12.92
SketchUp.783 | DUT_MODELS | 2 | 11.52x0.41x11.52
SketchUp.784 | DUT_MODELS | 2 | 8.72x0.00x8.72
SketchUp.785 | DUT_MODELS | 2 | 8.72x0.26x8.72
SketchUp.786 | DUT_MODELS | 2 | 10.12x0.41x10.12
SketchUp.787 | DUT_MODELS | 2 | 225.19x2.30x88.07
SketchUp.788 | DUT_MODELS | 2 | 3.15x0.00x6.30
SketchUp.789 | DUT_MODELS | 2 | 221.81x0.00x88.52
SketchUp.790 | DUT_MODELS | 2 | 83.02x0.00x79.60
SketchUp.791 | DUT_MODELS | 2 | 13.32x0.00x21.66
SketchUp.792 | DUT_MODELS | 2 | 254.31x7.90x110.45
